blame_mean,blame_minus_neutral,cohen_d,cohen_dz,it_div_pt,it_mean,it_minus_pt,it_sem,layer,metric,neutral_mean,p,paired_t,pt_mean,pt_sem,q_bh,significant_q05,welch_t
,,,0.037978682891098174,1.0462832878719959,328.60408265281274,14.536098903258033,23.705166184735432,29,contrast_blame_rms,,0.7349901945783093,0.339691666561616,314.06798374955474,35.034951146387165,0.7809270817394536,False,
,,,-0.212832526888994,0.7085025796436512,358.9319033739429,-147.67444314701328,26.608632207614395,30,contrast_blame_rms,,0.060599966306402145,-1.9036319917873727,506.60634652095615,68.26059981418719,0.06867996181392243,False,
,,,0.019015113544472228,1.0285210353766712,382.831445006778,10.615970710158342,28.231030880864505,31,contrast_blame_rms,,0.8653848934663186,0.1700763459412678,372.2154742966196,52.111185330521224,0.8916086781168131,False,
,,,0.07686465158845421,1.118531698546991,409.59871709956286,43.40550359328059,29.375790269358692,32,contrast_blame_rms,,0.4937822526142329,0.6874983440744844,366.19321350628223,51.59812788703988,0.5415676318994813,False,
,,,0.2737739962132963,1.401388357065394,412.16521151255375,118.05315511181648,20.94816717151959,33,contrast_blame_rms,,0.01655190136308159,2.448709064018808,294.1120564007373,40.40133807568206,0.020263811401140284,True,
38.61551948103856,-16.86854391949528,-1.3452952041083874,,,,,,0,PT_raw_blame_vs_neutral,55.48406340053384,9.625671796164248e-07,,,,2.1818189404638963e-06,True,-6.851690946286183
40.8711384937224,-14.580333100928875,-1.0167669209065706,,,,,,1,PT_raw_blame_vs_neutral,55.451471594651274,0.017754490215131837,,,,0.017754490215131837,True,-2.7890919241702403
57.49877828700253,-19.670421256616955,-1.1383658641434964,,,,,,2,PT_raw_blame_vs_neutral,77.16919954361948,0.009470806477267486,,,,0.009757800612942258,True,-3.1404749455801055
70.80803661710169,-26.462768544844494,-1.2496836673902914,,,,,,3,PT_raw_blame_vs_neutral,97.27080516194619,0.0015188171283021853,,,,0.001613743198821072,True,-4.080216517158256
151.41048219268447,-58.82833431066655,-1.6278444935012708,,,,,,4,PT_raw_blame_vs_neutral,210.23881650335102,8.952568548141685e-06,,,,1.0146244354560577e-05,True,-6.632287660429949
209.39367186501795,-87.04488047803619,-1.6660038982963186,,,,,,5,PT_raw_blame_vs_neutral,296.43855234305414,3.438898497127637e-06,,,,5.1545442506984834e-06,True,-7.052713632487895
247.7627493003974,-102.98509599725895,-1.6890704332342343,,,,,,6,PT_raw_blame_vs_neutral,350.74784529765634,3.861741410689007e-06,,,,5.16579335024113e-06,True,-7.045048253898596
281.8585887272869,-156.48243994349895,-1.3790502906975972,,,,,,7,PT_raw_blame_vs_neutral,438.3410286707858,4.3314049506245664e-08,,,,3.3429259319148455e-07,True,-7.6769460862605
341.7943598040059,-167.76075760398436,-1.282461785489012,,,,,,8,PT_raw_blame_vs_neutral,509.5551174079903,2.2282529509584802e-08,,,,3.3429259319148455e-07,True,-7.537733003657047
426.4167761470092,-186.0838405186933,-1.4218825124530499,,,,,,9,PT_raw_blame_vs_neutral,612.5006166657025,2.0752368474292613e-07,,,,6.414368437508627e-07,True,-7.424291574609255
538.8703727857406,-159.99846637981443,-1.6343794658432977,,,,,,10,PT_raw_blame_vs_neutral,698.8688391655551,2.67068873226613e-06,,,,4.7587776390839875e-06,True,-7.09328219283866
608.5324797279852,-199.20318067143376,-1.688930376350157,,,,,,11,PT_raw_blame_vs_neutral,807.735660399419,8.681697022567069e-07,,,,2.1818189404638963e-06,True,-7.579565999221295
580.9910951288224,-329.0030652444341,-1.2406597369332841,,,,,,12,PT_raw_blame_vs_neutral,909.9941603732565,2.688868978126548e-10,,,,9.142154525630264e-09,True,-8.135704886234038
750.0477626956626,-249.07573952639177,-1.748566515255537,,,,,,13,PT_raw_blame_vs_neutral,999.1235022220544,9.46319829596982e-07,,,,2.1818189404638963e-06,True,-7.658928857330221
844.3266953380632,-270.9440988306105,-1.6779622778856909,,,,,,14,PT_raw_blame_vs_neutral,1115.2707941686738,1.568263283550677e-06,,,,3.119073172599274e-06,True,-7.355968456436591
828.1892671010177,-327.1701798206278,-1.288018611116113,,,,,,15,PT_raw_blame_vs_neutral,1155.3594469216455,3.965770480464935e-08,,,,3.3429259319148455e-07,True,-7.441234620627097
915.3475152763574,-264.8302232817248,-1.4709338327169144,,,,,,16,PT_raw_blame_vs_neutral,1180.1777385580822,1.4101656887843355e-06,,,,2.996602088666713e-06,True,-7.00550718003512
1017.3463830573785,-282.6869085191404,-1.3764299063577363,,,,,,17,PT_raw_blame_vs_neutral,1300.0332915765189,1.6512740325525569e-06,,,,3.119073172599274e-06,True,-6.769079228475548
